49.9238405146899,20.2516337496852,12.564239004066,13.9991265741363,23.7621298266837,42.625115153086,22.7546042089187,24.5423787648221,32.6647471997838,19.0380576650132,16.8206081512021,10.1703876340644,21.6130444128165,12.2672162192891,11.5193440954743,13.0096183787777,12.8925482062744,25.9759827999733,26.8638050914213,30.6033583494016,22.3371484030252,40.4971174714471,34.0371456901252,43.7769943380277
39.3595417578105,31.8636470634195,21.1401053923412,32.9336552978523,18.7966348547881,35.9149557582189,37.3506277377866,33.6854333702124,22.8893995514697,35.1316423105166,18.7090746035267,21.3297746710432,20.9739072173192,20.799453477339,17.7006981091816,7.93134708460343,4.79093750543844,14.4665032982629,1.79077626181882,21.4009658031687,26.2743065660668,7.62469304062428,24.766267386471,34.9185263627315
43.4879473763542,47.23650304989,18.3437237624634,36.6119373356099,40.5826299992598,23.1623237366474,34.1756802780072,16.2712527529971,20.4199621920161,21.3544262069044,14.9547786801122,14.0072956136766,11.1679505683728,15.1152548841865,19.5401944794339,22.1483411926556,24.9146831214544,20.5105248219709,12.3707418490548,24.5888489608191,29.2581962249646,7.46138275992773,25.6858548570703,42.028682842468
43.6281625287761,24.6522172239209,25.8249910085154,40.1506451821357,17.7270883120575,18.0598557806055,17.4479952069704,14.0436624608247,16.313706240907,22.8366349222126,21.2853390457388,3.26362611384235,17.162848947391,45.8683921096776,13.0575670056802,21.4285970731813,11.0766229669817,11.3474592930355,19.157963298963,51.3740007339443,24.6320123253859,24.8081628904037,27.9059557088586,51.8546903320588
50.9071195720769,40.1239919624657,39.3412963959744,29.5906338059037,15.7924311931945,47.5987658354425,18.9920905659568,22.8702517723482,27.3669908809121,13.3389024894422,20.0362402120703,13.5446467838166,9.00819593683371,17.5231681502162,13.661136286798,14.890549989032,7.40565023665799,11.5594187152209,9.8147156650559,33.5670165384725,19.9952803863533,25.481590897622,16.5276909461348,32.4346656461696
41.9853834522467,31.0367267131663,27.7858871887087,49.8206641605071,17.6474840124377,39.2953378479061,31.9093258782119,17.6269167473905,10.1895915503169,21.4598775477172,44.3012957597116,27.6850651875762,11.7328855479166,14.8851087441007,24.7823569878404,5.769669218114,18.9613994371487,22.4749657611615,12.1187626661526,17.2392019478809,9.99657106882476,22.4588188690789,19.0507564862354,49.8756867711874
50.6324270020444,29.9580922789147,20.6003483672574,25.4435314082333,35.0774167742373,25.6018981420293,23.2318942854693,17.477364161837,19.2058073443156,24.4238152105785,19.9464105823266,12.926825324747,19.0634026770539,1.26392018757411,20.1635691460041,36.3453886464433,18.5322491478105,15.4099619770998,12.3433146383702,18.8972666057358,26.7032542648303,20.6870741554976,15.5593600197491,18.8125949060258
40.6814548676458,38.618512247323,13.4236914607586,31.2898667178477,30.7416624538983,22.2839463262754,21.28154083276,23.3754442935079,22.6502088975058,47.7987972564172,3.84393323720552,30.4992579168772,14.9348052145416,18.8269994027768,16.0982920821464,29.5971520042867,17.6186142312228,19.0089938063282,10.0001276808769,32.5237109205385,32.2406819044052,12.1542794718121,18.3200387790306,31.7391753907159
53.2027440049503,28.6675064636321,18.0834883093653,30.8755220226833,47.7797733891231,12.9549784219916,35.7678695772295,22.2294631414439,36.5011345177007,30.7172770122079,16.8787001305047,6.07529948015329,14.8546074356234,26.7457633172292,19.1931416579911,19.2482475230794,15.8652814329972,15.6591035474082,6.94577576593663,33.6249693595387,37.7652053283445,35.3107969994473,31.7088842506923,30.5110515016381
35.3266008874022,38.1297589244686,31.0833845293341,25.5578466617983,29.8801524532061,38.2874773191074,21.4462666572418,26.952437817963,17.4677388032625,36.2983150511476,13.8679084478452,20.3253506637915,16.2513772210963,14.93568613436,15.2060033859029,16.078166493394,21.6539985195106,12.260023431232,16.9016719689523,27.1422286103691,10.5727753219084,17.6212156981236,17.6687194968347,33.3651851787821
